pair,direction,entry_date,entry_price,stop_loss,take_profit,entry_bar,rsi_divergence,volume_used,exit_date,exit_price,outcome,bars_held,asset_class
TSLA,LONG,2024-06-17,187.44000244140625,171.6386756787431,219.04265596673253,718,False,True,2024-07-02,219.04265596673253,WIN,10.0,stocks
GM,LONG,2025-09-24,59.53031921386719,57.25474586422785,64.08146591314586,1036,False,True,2025-10-07,57.25474586422785,LOSS,9.0,stocks
WMT,LONG,2025-10-14,106.56938934326172,102.55307065484313,114.6020267200989,1050,False,True,2025-10-28,102.55307065484313,LOSS,10.0,stocks
GS,LONG,2024-03-21,394.8249206542969,378.9498882552356,426.57498545241947,658,False,True,2024-04-11,378.9498882552356,LOSS,14.0,stocks
SBUX,SHORT,2025-07-31,86.86761474609375,92.71099616268916,75.18085191290294,998,False,True,2026-01-15,92.71099616268916,LOSS,116.0,stocks
FTSEMIB.MI,LONG,2024-01-30,30623.0,29971.112932530585,31926.77413493883,634,False,True,2024-02-16,31926.77413493883,WIN,13.0,indices
NG=F,SHORT,2026-07-09,3.01200008392334,3.3013069986164467,2.433386254537126,1237,True,True,,,OPEN,,commodities
KC=F,LONG,2025-01-22,341.8500061035156,323.47893330888184,378.5921516927832,870,False,True,2025-01-31,378.5921516927832,WIN,7.0,commodities
SB=F,SHORT,2024-02-15,22.81999969482422,24.17757241574564,20.104854252981376,636,False,True,2024-04-15,20.104854252981376,WIN,40.0,commodities
SB=F,SHORT,2024-11-11,21.360000610351562,22.613018124738677,18.853965581577334,822,False,True,2025-01-09,18.853965581577334,WIN,40.0,commodities
SB=F,SHORT,2026-01-30,14.270000457763672,14.857549309745625,13.094902753799765,1128,False,True,2026-03-19,14.857549309745625,LOSS,33.0,commodities
