pair,direction,entry_date,entry_price,stop_loss,take_profit,entry_bar,tsl_confirmed,ema_confluence,ema_trend_pullback,trigger_rsi_level,exit_date,exit_price,outcome,bars_held,asset_class
C,LONG,2024-06-12,56.47236633300781,54.00667137482977,61.403756249363894,713,False,True,True,32.87,2024-07-09,61.403756249363894,WIN,17.0,stocks
C,SHORT,2024-07-11,61.83635330200195,64.25603886037135,56.996982185263164,732,False,False,False,73.01,2024-08-02,56.996982185263164,WIN,16.0,stocks
C,LONG,2024-08-08,55.106040954589844,51.15062975112441,63.016863361520706,752,False,True,True,29.38,2024-10-14,63.016863361520706,WIN,46.0,stocks
C,SHORT,2024-11-07,65.28543853759766,68.71043651427732,58.43544258423833,816,False,False,False,69.47,2024-12-03,68.71043651427732,LOSS,17.0,stocks
C,LONG,2024-12-23,66.87660217285156,64.05669069970303,72.51642511914864,847,False,False,False,46.47,2025-01-15,72.51642511914864,WIN,14.0,stocks
C,LONG,2025-02-26,76.31575012207031,72.3716183907139,84.20401358478313,889,False,False,False,43.39,2025-03-04,72.3716183907139,LOSS,4.0,stocks
C,LONG,2025-03-11,65.14877319335938,60.09927013363458,75.24777931280896,898,False,False,False,23.96,2025-04-04,60.09927013363458,LOSS,18.0,stocks
C,SHORT,2025-07-07,85.2247314453125,88.28630595645583,79.10158242302583,978,False,False,False,85.49,2025-07-15,88.28630595645583,LOSS,6.0,stocks
C,LONG,2025-08-04,90.17241668701172,86.12820982966625,98.26083040170266,998,False,False,False,54.85,2025-09-16,98.26083040170266,WIN,30.0,stocks
C,SHORT,2025-09-23,100.86619567871094,104.61338065722212,93.37182572168857,1033,False,False,False,76.08,2025-10-10,93.37182572168857,WIN,13.0,stocks
C,LONG,2025-10-13,94.10914611816406,89.50933562174146,103.30876711100927,1047,False,True,True,31.81,2025-12-03,103.30876711100927,WIN,36.0,stocks
C,SHORT,2025-12-12,110.13668060302734,115.07496529337658,100.26011122232887,1090,False,False,False,76.74,2025-12-22,115.07496529337658,LOSS,6.0,stocks
C,LONG,2026-01-15,115.71246337890625,109.40463925359285,128.32811162953305,1112,False,False,False,42.26,2026-02-13,109.40463925359285,LOSS,20.0,stocks
C,SHORT,2026-04-02,114.12713623046875,121.86157276673542,98.65826315793541,1165,False,False,False,58.44,2026-04-08,121.86157276673542,LOSS,3.0,stocks
C,SHORT,2026-04-16,128.07986450195312,135.53224972454652,113.17509405676634,1174,False,False,False,77.59,2026-06-10,135.53224972454652,LOSS,38.0,stocks
C,LONG,2026-07-15,134.20765686035156,126.27023569011685,150.082499200821,1235,False,False,False,40.11,2026-07-29,126.27023569011685,LOSS,10.0,stocks
WMT,SHORT,2022-07-22,41.977542877197266,43.53168183740197,38.86926495678786,238,False,True,True,71.32,2022-07-26,38.86926495678786,WIN,2.0,stocks
WMT,LONG,2022-09-26,41.87336730957031,40.05455914469609,45.51098363931875,283,False,False,False,40.05,2022-10-28,45.51098363931875,WIN,24.0,stocks
WMT,SHORT,2022-10-31,45.38753890991211,47.115008897543305,41.93259893464972,308,False,False,False,69.64,2022-11-15,47.115008897543305,LOSS,11.0,stocks
WMT,LONG,2022-12-12,47.37995910644531,45.7267102363485,50.68645684663893,337,False,False,False,43.92,2022-12-16,45.7267102363485,LOSS,4.0,stocks
WMT,LONG,2022-12-20,46.10919189453125,44.44448141178062,49.43861286003251,343,False,False,False,38.42,2023-01-19,44.44448141178062,LOSS,19.0,stocks
WMT,SHORT,2023-02-14,46.57012939453125,48.10269747166627,43.504993240261214,380,False,False,False,59.25,2023-04-05,48.10269747166627,LOSS,35.0,stocks
WMT,LONG,2023-05-18,48.86792755126953,47.5182634845718,51.567255684665,445,False,False,False,45.87,2023-05-23,47.5182634845718,LOSS,3.0,stocks
WMT,LONG,2023-05-31,47.38385772705078,46.0611063349775,50.02936051119734,453,False,True,True,34.82,2023-06-13,50.02936051119734,WIN,9.0,stocks
WMT,LONG,2023-08-18,51.13321304321289,49.55438314880902,54.290872832020625,508,False,False,False,38.98,2023-10-06,49.55438314880902,LOSS,34.0,stocks
WMT,LONG,2023-10-10,51.0263671875,49.48532984261844,54.10844187726312,544,False,True,True,32.64,2023-11-13,54.10844187726312,WIN,24.0,stocks
WMT,SHORT,2024-02-21,56.44796371459961,58.15200311811368,53.03988490757146,635,False,False,False,78.58,2024-02-26,58.15200311811368,LOSS,3.0,stocks
WMT,LONG,2024-03-27,59.39885330200195,58.00015715926833,62.19624558746919,660,False,False,False,59.15,2024-04-02,58.00015715926833,LOSS,3.0,stocks
WMT,LONG,2024-04-05,58.54777908325195,57.15773225847484,61.327872732806185,666,False,False,False,46.68,2024-05-16,61.327872732806185,WIN,29.0,stocks
WMT,SHORT,2024-05-23,63.64875793457031,65.71348118080641,59.519311442098115,700,False,False,False,76.21,2024-06-05,65.71348118080641,LOSS,8.0,stocks
WMT,LONG,2024-08-01,68.50782012939453,66.66919961755563,72.18506115307233,747,False,False,False,44.16,2024-08-02,66.66919961755563,LOSS,1.0,stocks
WMT,LONG,2024-08-08,66.41695404052734,64.24219029462564,70.76648153233074,752,False,True,True,35.79,2024-08-15,70.76648153233074,WIN,5.0,stocks
WMT,LONG,2024-10-08,78.4686050415039,76.10704098328613,83.19173315793947,794,False,False,False,51.07,2024-11-06,83.19173315793947,WIN,21.0,stocks
WMT,SHORT,2024-11-25,88.10614013671875,91.13685744081218,82.04470552853189,828,False,False,False,79.21,2024-11-29,91.13685744081218,LOSS,3.0,stocks
WMT,LONG,2024-12-24,91.43875885009766,88.00064139560554,98.31499375908189,848,False,False,False,44.58,2025-02-03,98.31499375908189,WIN,25.0,stocks
WMT,LONG,2025-02-25,96.38165283203125,91.83242534814072,105.48010779981232,888,False,False,False,35.41,2025-03-07,91.83242534814072,LOSS,8.0,stocks
WMT,SHORT,2025-04-15,92.96607971191406,99.42591281828642,80.04641349916935,923,False,False,False,62.26,2025-06-03,99.42591281828642,LOSS,33.0,stocks
WMT,LONG,2025-06-18,94.30155944824219,90.78877911437087,101.32712011598483,967,False,True,True,36.87,2025-08-06,101.32712011598483,WIN,33.0,stocks
WMT,SHORT,2025-08-12,102.7608413696289,105.8541028130387,96.57431848280933,1004,False,False,False,76.72,2025-08-21,96.57431848280933,WIN,7.0,stocks
WMT,SHORT,2025-10-16,105.83382415771484,110.16340029322642,97.1746718866917,1050,False,False,False,75.79,2025-12-01,110.16340029322642,LOSS,31.0,stocks
WMT,SHORT,2026-02-05,126.43872833251953,131.67602848658098,115.96412802439664,1126,False,False,False,78.8,2026-02-12,131.67602848658098,LOSS,5.0,stocks
WMT,SHORT,2026-04-24,129.6725311279297,135.0658973430722,118.88579869764465,1180,False,False,False,66.34,2026-05-19,135.0658973430722,LOSS,17.0,stocks
WMT,LONG,2026-06-03,116.88999938964844,110.66818970330134,129.33361876234264,1207,True,True,True,24.61,2026-07-01,110.66818970330134,LOSS,19.0,stocks
INTC,SHORT,2022-06-01,41.548038482666016,44.09123192289595,36.461651602206146,203,False,False,False,52.77,2022-06-13,36.461651602206146,WIN,8.0,stocks
INTC,LONG,2022-06-15,36.40515899658203,33.970357473555524,41.27476204263505,213,False,False,False,28.63,2022-07-01,33.970357473555524,LOSS,11.0,stocks
INTC,SHORT,2022-07-22,36.9232177734375,39.150178784839504,32.46929575063349,238,False,False,False,62.9,2022-08-22,32.46929575063349,WIN,21.0,stocks
INTC,SHORT,2022-10-14,24.651493072509766,26.60161180025115,20.751255617027,297,False,False,False,40.02,2022-10-28,26.60161180025115,LOSS,10.0,stocks
INTC,SHORT,2022-10-31,27.049091339111328,29.23019194077307,22.68689013578784,308,False,False,False,60.9,2022-11-11,29.23019194077307,LOSS,9.0,stocks
INTC,LONG,2022-12-21,25.87157440185547,24.190513609331045,29.233695986904316,344,False,False,False,32.87,2023-01-12,29.233695986904316,WIN,14.0,stocks
INTC,SHORT,2023-01-13,29.034404754638672,30.63871517120622,25.82578392150358,359,False,True,True,70.17,2023-01-27,25.82578392150358,WIN,9.0,stocks
INTC,LONG,2023-02-27,24.303081512451172,22.37425940226073,28.160725732832056,388,False,False,False,31.52,2023-03-16,28.160725732832056,WIN,13.0,stocks
INTC,SHORT,2023-03-17,29.095375061035156,31.056894462194016,25.172336258717436,402,False,True,True,69.91,2023-03-29,31.056894462194016,LOSS,8.0,stocks
INTC,LONG,2023-04-27,29.144176483154297,27.396305995548694,32.6399174583655,430,False,True,False,36.17,2023-05-25,27.396305995548694,LOSS,20.0,stocks
INTC,SHORT,2023-06-20,34.30085372924805,36.82486174965969,29.252837688424762,466,False,False,False,73.42,2023-09-07,36.82486174965969,LOSS,55.0,stocks
INTC,SHORT,2023-09-08,37.384735107421875,39.59494638165109,32.96431255896344,522,False,False,False,70.84,2023-10-23,32.96431255896344,WIN,31.0,stocks
INTC,SHORT,2023-11-20,44.14872741699219,46.58810671811096,39.26996881475465,573,False,False,False,77.63,2023-12-15,46.58810671811096,LOSS,18.0,stocks
INTC,LONG,2024-02-01,42.78696060180664,39.614786591179275,49.13130862306137,622,False,True,True,35.52,2024-04-04,39.614786591179275,LOSS,43.0,stocks
INTC,LONG,2024-04-09,37.93430709838867,35.149345570317294,43.50423015453143,668,False,False,False,29.95,2024-04-17,35.149345570317294,LOSS,6.0,stocks
INTC,SHORT,2024-05-21,31.5399227142334,33.32015205789791,27.97946402690438,698,False,False,False,44.9,2024-07-08,33.32015205789791,LOSS,31.0,stocks
INTC,SHORT,2024-07-11,33.2888298034668,35.14143436529524,29.58362067980991,732,False,True,True,78.07,2024-07-12,35.14143436529524,LOSS,1.0,stocks
INTC,LONG,2024-08-08,20.489999771118164,17.31151980289723,26.846959707560032,752,False,False,False,14.13,2025-02-18,26.846959707560032,WIN,131.0,stocks
INTC,SHORT,2025-02-19,25.719999313354492,28.398298484176813,20.36340097170985,884,False,False,False,79.85,2025-03-05,20.36340097170985,WIN,10.0,stocks
INTC,LONG,2025-04-09,21.530000686645508,18.079066680110323,28.431868699715878,919,False,False,False,28.21,2025-09-18,28.431868699715878,WIN,111.0,stocks
INTC,SHORT,2025-09-19,29.579999923706055,32.26291858921725,24.214162592683664,1031,False,False,False,79.45,2025-09-25,32.26291858921725,LOSS,4.0,stocks
INTC,SHORT,2025-09-29,34.47999954223633,37.70420344876553,28.03159172917792,1037,False,False,False,81.27,2025-10-03,37.70420344876553,LOSS,4.0,stocks
INTC,LONG,2025-11-07,38.130001068115234,34.32423573987771,45.74153172459029,1066,False,False,False,50.06,2025-11-17,34.32423573987771,LOSS,6.0,stocks
INTC,LONG,2025-11-19,35.11000061035156,31.71664898013273,41.896703870789224,1074,False,False,False,37.87,2025-12-02,41.896703870789224,WIN,8.0,stocks
INTC,LONG,2026-03-31,44.130001068115234,38.90203713473017,54.58592893488536,1163,False,True,True,39.64,2026-04-08,54.58592893488536,WIN,5.0,stocks
INTC,SHORT,2026-04-14,63.810001373291016,70.02831900052435,51.37336611882435,1172,False,False,False,79.02,2026-04-17,70.02831900052435,LOSS,3.0,stocks
INTC,LONG,2026-06-03,112.70999908447266,96.19995645660299,145.730084340212,1207,False,False,False,50.8,2026-07-16,96.19995645660299,LOSS,29.0,stocks
XOM,LONG,2022-06-21,79.9872055053711,73.69792213291352,92.56577225028624,216,False,False,False,33.18,2022-06-23,73.69792213291352,LOSS,2.0,stocks
XOM,SHORT,2022-08-01,82.61029815673828,88.23263549185512,71.3656234865046,244,False,False,False,67.28,2022-08-29,88.23263549185512,LOSS,20.0,stocks
XOM,LONG,2022-09-27,75.69673919677734,70.56439031730565,85.96143695572073,284,False,True,True,28.36,2022-10-05,85.96143695572073,WIN,6.0,stocks
XOM,LONG,2022-11-30,99.0893783569336,94.13543630461928,108.99726246156223,329,False,False,False,52.12,2022-12-06,94.13543630461928,LOSS,4.0,stocks
XOM,LONG,2022-12-12,94.4170150756836,89.23384420216814,104.7833568227145,337,True,False,False,36.2,2023-01-26,104.7833568227145,WIN,30.0,stocks
XOM,SHORT,2023-01-27,102.8895492553711,108.36159362280375,91.94546052050578,368,False,False,False,67.69,2023-03-15,91.94546052050578,WIN,32.0,stocks
XOM,LONG,2023-03-20,91.87913513183594,86.14416228290165,103.34908082970452,403,False,True,True,24.31,2023-04-03,103.34908082970452,WIN,10.0,stocks
XOM,SHORT,2023-04-04,103.15214538574219,108.72289550748782,92.01064514225092,414,False,False,False,67.75,2023-06-01,92.01064514225092,WIN,40.0,stocks
XOM,SHORT,2023-08-15,98.64373779296875,102.69337184327858,90.54446969234908,505,False,False,False,69.72,2023-09-01,102.69337184327858,LOSS,13.0,stocks
XOM,LONG,2023-10-09,101.1609115600586,96.07629086351645,111.33015295314289,543,False,True,True,32.74,2023-10-11,96.07629086351645,LOSS,2.0,stocks
XOM,LONG,2023-10-12,97.1024169921875,91.97405254255938,107.35914589144375,546,False,False,False,35.69,2023-12-06,91.97405254255938,LOSS,38.0,stocks
XOM,LONG,2023-12-08,91.62149047851562,87.80359224418892,99.25728694716904,586,False,False,False,28.15,2024-03-06,99.25728694716904,WIN,59.0,stocks
XOM,SHORT,2024-03-12,100.6195297241211,103.88695945016737,94.08467027202855,649,False,False,False,70.69,2024-03-15,103.88695945016737,LOSS,3.0,stocks
XOM,SHORT,2024-03-20,104.9575424194336,108.13757416255204,98.5974789331967,655,False,False,False,76.98,2024-03-28,108.13757416255204,LOSS,6.0,stocks
XOM,LONG,2024-04-29,111.13478088378906,106.92420171257508,119.55593922621702,682,False,False,False,49.59,2024-05-03,106.92420171257508,LOSS,4.0,stocks
XOM,LONG,2024-05-06,108.45024108886719,104.29970308596897,116.75131709466362,687,False,False,False,42.47,2024-06-04,104.29970308596897,LOSS,20.0,stocks
XOM,SHORT,2024-07-19,108.69432067871094,112.80145251927648,100.48005699757985,738,False,False,False,67.74,2024-08-15,112.80145251927648,LOSS,19.0,stocks
XOM,LONG,2024-09-09,108.56877136230469,104.1058566239043,117.49460083910546,773,False,True,True,39.58,2024-09-10,104.1058566239043,LOSS,1.0,stocks
XOM,LONG,2024-09-12,105.00048828125,100.20375754524062,114.59394975326876,776,False,True,True,35.78,2024-10-02,114.59394975326876,WIN,14.0,stocks
XOM,SHORT,2024-10-08,115.2050552368164,120.27429985525171,105.0665659999458,794,False,False,False,70.99,2024-12-13,105.0665659999458,WIN,47.0,stocks
XOM,LONG,2024-12-17,102.79864501953125,99.09297568557162,110.20998368745052,843,False,False,False,21.15,2025-03-19,110.20998368745052,WIN,61.0,stocks
XOM,SHORT,2025-03-21,110.91053009033203,115.88504121810894,100.96150783477822,906,False,False,False,65.52,2025-04-04,100.96150783477822,WIN,10.0,stocks
XOM,LONG,2025-04-09,101.5959701538086,94.22162675795674,116.3446569455123,919,False,False,False,25.6,2025-04-10,94.22162675795674,LOSS,1.0,stocks
XOM,SHORT,2025-06-18,109.69339752197266,114.07107915424345,100.93803425743107,967,False,False,False,74.08,2025-09-26,114.07107915424345,LOSS,69.0,stocks
XOM,SHORT,2025-11-12,115.53629302978516,119.50497389264635,107.59893130406277,1069,False,False,False,69.09,2025-12-29,119.50497389264635,LOSS,31.0,stocks
XOM,SHORT,2026-01-06,119.43782806396484,123.97334710798796,110.3667899759186,1105,False,False,False,71.79,2026-01-13,123.97334710798796,LOSS,5.0,stocks
XOM,LONG,2026-04-16,150.9553985595703,140.9357594997092,170.99467667929252,1174,False,True,True,36.09,2026-06-15,140.9357594997092,LOSS,41.0,stocks
XOM,SHORT,2026-07-15,144.50999450683594,151.3076489829898,130.9146855545282,1235,False,False,False,56.91,2026-07-21,151.3076489829898,LOSS,4.0,stocks
XOM,SHORT,2026-07-27,154.77000427246094,161.6392617130641,141.03148939125464,1243,False,False,False,73.83,2026-08-11,161.6392617130641,LOSS,11.0,stocks
GS,SHORT,2022-06-01,291.5003662109375,309.2038951414734,256.09330834986565,203,False,True,True,61.12,2022-06-13,256.09330834986565,WIN,8.0,stocks
GS,SHORT,2022-07-22,293.3841857910156,310.7292057941111,258.6941457848246,238,False,True,True,67.96,2022-08-10,310.7292057941111,LOSS,13.0,stocks
GS,LONG,2022-09-07,301.6493225097656,288.121859309088,328.7042489111209,270,False,True,False,41.18,2022-09-22,288.121859309088,LOSS,11.0,stocks
GS,LONG,2022-09-27,265.8960266113281,249.19576448796585,299.2965508580527,284,False,False,False,24.9,2022-10-24,299.2965508580527,WIN,19.0,stocks
GS,SHORT,2022-10-31,314.37921142578125,330.97627122612136,281.18509182510104,308,False,False,False,68.99,2022-11-07,330.97627122612136,LOSS,5.0,stocks
GS,LONG,2022-12-12,333.5898742675781,319.71371685929137,361.34218908415164,337,False,False,False,42.32,2022-12-15,319.71371685929137,LOSS,3.0,stocks
GS,LONG,2022-12-19,316.5328063964844,301.52052181369714,346.55737556205884,342,False,True,True,35.09,2023-02-08,346.55737556205884,WIN,34.0,stocks
GS,LONG,2023-03-02,322.9530029296875,308.2593126904461,352.3403834081703,391,False,True,True,34.98,2023-03-10,308.2593126904461,LOSS,6.0,stocks
GS,LONG,2023-03-14,298.0214538574219,281.0181102782102,332.0281410158452,399,False,False,False,24.34,2023-03-17,281.0181102782102,LOSS,3.0,stocks
GS,SHORT,2023-04-18,308.9007568359375,322.6794345538755,281.34340140006145,423,False,False,False,62.72,2023-06-14,322.6794345538755,LOSS,40.0,stocks
GS,SHORT,2023-07-21,328.0779724121094,342.3282972146108,299.5773228071065,488,False,False,False,71.52,2023-08-21,299.5773228071065,WIN,21.0,stocks
GS,SHORT,2023-11-09,301.50701904296875,314.2258891127084,276.0692789034895,566,False,True,True,62.85,2023-11-14,314.2258891127084,LOSS,3.0,stocks
GS,SHORT,2023-11-15,317.31640625,330.5657443426664,290.8177300646672,570,False,False,False,70.8,2023-12-01,330.5657443426664,LOSS,11.0,stocks
GS,LONG,2024-01-16,360.52825927734375,347.0324026419279,387.5199725481755,610,False,False,False,54.89,2024-03-21,387.5199725481755,WIN,46.0,stocks
GS,SHORT,2024-03-22,388.2494201660156,404.48750597465136,355.77324854874416,657,False,False,False,74.24,2024-04-23,404.48750597465136,LOSS,21.0,stocks
GS,LONG,2024-06-12,430.80908203125,415.3956949045907,461.6358562845686,713,False,False,False,44.24,2024-07-11,461.6358562845686,WIN,19.0,stocks
GS,SHORT,2024-07-18,466.8234558105469,486.8863581515935,426.6976511284536,737,True,False,False,77.03,2024-07-30,486.8863581515935,LOSS,8.0,stocks
GS,LONG,2024-08-06,451.47100830078125,423.0253920987205,508.3622407049028,750,False,False,False,38.15,2024-10-15,508.3622407049028,WIN,49.0,stocks
GS,SHORT,2024-10-17,510.9120178222656,532.0001160826909,468.73582130141517,801,False,False,False,71.97,2024-11-06,532.0001160826909,LOSS,14.0,stocks
GS,SHORT,2024-11-07,562.2640380859375,590.7890917248077,505.2139308081971,816,False,False,False,79.34,2024-11-27,590.7890917248077,LOSS,14.0,stocks
GS,LONG,2024-12-20,549.4520874023438,523.2694376144868,601.8173869780576,846,False,False,False,34.53,2025-01-17,601.8173869780576,WIN,17.0,stocks
GS,LONG,2025-02-26,599.6026000976562,569.13389900165,660.5400022896688,889,False,False,False,39.75,2025-03-04,569.13389900165,LOSS,4.0,stocks
GS,LONG,2025-03-05,578.4832763671875,542.0397030004181,651.3704231007264,894,False,True,True,33.25,2025-03-07,542.0397030004181,LOSS,2.0,stocks
GS,LONG,2025-03-11,518.3593139648438,478.3678928716206,598.34215615129,898,False,False,False,25.52,2025-04-04,478.3678928716206,LOSS,18.0,stocks
GS,SHORT,2025-07-03,709.3994140625,736.9100727376027,654.3780967122946,977,False,False,False,85.28,2025-08-27,736.9100727376027,LOSS,38.0,stocks
GS,SHORT,2025-09-19,793.3389282226562,822.4354643960108,735.1458558759471,1031,False,False,False,74.66,2025-10-14,735.1458558759471,WIN,17.0,stocks
GS,SHORT,2025-11-13,793.8316650390625,836.339254889837,708.8164853375135,1070,False,False,False,72.37,2025-12-05,836.339254889837,LOSS,15.0,stocks
GS,SHORT,2025-12-12,879.435546875,922.8702116166505,792.566217391699,1090,False,False,False,78.99,2026-01-05,922.8702116166505,LOSS,14.0,stocks
GS,LONG,2026-01-26,922.9140625,876.4057530933349,1015.9306813133303,1118,False,False,False,49.2,2026-02-05,876.4057530933349,LOSS,8.0,stocks
GS,LONG,2026-02-06,919.8339233398438,862.7818814461124,1033.9380071273065,1127,False,False,False,39.24,2026-02-13,862.7818814461124,LOSS,5.0,stocks
GS,LONG,2026-03-02,857.9190063476562,792.2836894187712,989.1896402054263,1142,False,True,True,37.34,2026-03-09,792.2836894187712,LOSS,5.0,stocks
GS,LONG,2026-03-16,791.2826538085938,729.0950179586424,915.6579255084964,1152,False,True,True,27.96,2026-04-15,915.6579255084964,WIN,21.0,stocks
GS,SHORT,2026-06-03,1041.02001953125,1095.413266416749,932.2335257602522,1207,False,False,False,78.61,2026-06-04,1095.413266416749,LOSS,1.0,stocks
GS,LONG,2026-07-01,1019.6099853515625,955.5960417699655,1147.6378725147565,1226,False,False,False,43.46,2026-07-15,1147.6378725147565,WIN,9.0,stocks
GS,LONG,2026-07-30,1024.8599853515625,946.0888274435755,1182.4023011675365,1246,False,True,True,36.69,,,OPEN,,stocks
NFLX,SHORT,2022-06-03,19.898000717163086,22.28689735526717,15.120207440954921,205,False,False,False,50.12,2022-07-21,22.28689735526717,LOSS,32.0,stocks
NFLX,SHORT,2022-07-25,21.85099983215332,23.92626424906742,17.700470998325123,239,False,True,True,68.13,2022-08-08,23.92626424906742,LOSS,10.0,stocks
NFLX,LONG,2022-10-12,22.086999893188477,19.695991261918856,26.869017155727718,295,False,False,False,39.24,2022-10-19,26.869017155727718,WIN,5.0,stocks
NFLX,SHORT,2022-10-20,26.81599998474121,29.736580848391156,20.97483825744132,301,False,True,True,66.9,2022-10-25,29.736580848391156,LOSS,3.0,stocks
NFLX,LONG,2022-12-29,29.11199951171875,26.597404896795954,34.14118874156434,349,False,True,False,38.61,2023-01-20,34.14118874156434,WIN,14.0,stocks
NFLX,LONG,2023-02-27,32.303001403808594,29.92992369841015,37.04915681460548,388,False,True,True,32.79,2023-03-09,29.92992369841015,LOSS,8.0,stocks
NFLX,SHORT,2023-05-19,36.5359992980957,38.70583007171865,32.19633775084981,446,False,False,False,73.2,2023-05-30,38.70583007171865,LOSS,6.0,stocks
NFLX,SHORT,2023-05-31,39.52299880981445,42.027090693821556,34.51481504180025,453,False,False,False,72.57,2023-06-09,42.027090693821556,LOSS,7.0,stocks
NFLX,LONG,2023-07-28,42.577999114990234,39.70286434603261,48.32826865290548,493,False,False,False,40.19,2023-09-15,39.70286434603261,LOSS,34.0,stocks
NFLX,SHORT,2023-10-25,41.125,43.78953869893701,35.795922602125984,555,False,False,False,63.5,2023-11-08,43.78953869893701,LOSS,10.0,stocks
NFLX,LONG,2023-12-07,45.20000076293945,43.358450996503855,48.88310029581065,585,False,False,False,45.57,2023-12-18,48.88310029581065,WIN,7.0,stocks
NFLX,SHORT,2024-01-30,56.28499984741211,59.57420642832309,49.70658668559015,620,False,False,False,83.05,2024-02-16,59.57420642832309,LOSS,13.0,stocks
NFLX,LONG,2024-04-01,61.430999755859375,58.68560087342618,66.92179752072576,662,False,False,False,50.55,2024-04-19,58.68560087342618,LOSS,14.0,stocks
NFLX,LONG,2024-04-23,57.775001525878906,54.05742765030719,65.21014927702234,678,False,True,True,29.91,2024-05-29,65.21014927702234,WIN,25.0,stocks
NFLX,LONG,2024-07-16,65.63200378417969,62.644371008538414,71.60726933546223,735,False,False,False,45.21,2024-07-25,62.644371008538414,LOSS,7.0,stocks
NFLX,SHORT,2024-08-21,69.71199798583984,73.20495949474773,62.72607496802408,761,False,False,False,73.9,2024-10-10,73.20495949474773,LOSS,35.0,stocks
NFLX,LONG,2024-10-18,76.38899993896484,72.34613313456565,84.47473354776324,802,False,False,False,41.36,2024-11-18,84.47473354776324,WIN,21.0,stocks
NFLX,LONG,2024-12-19,90.2040023803711,86.17578315499283,98.26044083112762,845,False,False,False,51.77,2025-01-10,86.17578315499283,LOSS,13.0,stocks
NFLX,LONG,2025-01-15,84.82599639892578,80.59330394261619,93.29138131154497,861,False,True,True,29.41,2025-01-22,93.29138131154497,WIN,4.0,stocks
NFLX,LONG,2025-03-11,89.51000213623047,82.47798504384049,103.57403632101042,898,False,True,True,29.08,2025-04-07,82.47798504384049,LOSS,19.0,stocks
NFLX,SHORT,2025-04-30,113.1719970703125,121.35708614086377,96.80181892920996,933,False,False,False,74.83,2025-05-28,121.35708614086377,LOSS,19.0,stocks
NFLX,LONG,2025-06-11,121.98799896240234,116.42914535273616,133.10570618173472,962,False,False,False,56.27,2025-06-27,133.10570618173472,WIN,11.0,stocks
NFLX,LONG,2025-07-14,126.19499969482422,120.42775879185608,137.7294815007605,983,False,False,False,47.29,2025-07-18,120.42775879185608,LOSS,4.0,stocks
NFLX,LONG,2025-07-21,123.3270034790039,116.87424046236383,136.23252951228406,988,False,False,False,40.27,2025-07-24,116.87424046236383,LOSS,3.0,stocks
NFLX,LONG,2025-10-06,116.33100128173828,110.92730924395907,127.1383853572967,1042,False,True,True,33.07,2025-10-23,110.92730924395907,LOSS,13.0,stocks
NFLX,LONG,2026-01-23,86.12000274658203,81.11076003786556,96.13848816401497,1117,False,False,False,17.97,2026-02-03,81.11076003786556,LOSS,7.0,stocks
NFLX,SHORT,2026-02-23,76.0199966430664,81.1436783620939,65.77263320501143,1137,False,False,False,37.94,2026-02-25,81.1436783620939,LOSS,2.0,stocks
NFLX,SHORT,2026-03-06,99.0199966430664,105.49313874595593,86.07371243728736,1146,False,True,True,75.77,2026-04-14,105.49313874595593,LOSS,26.0,stocks
NFLX,LONG,2026-04-22,93.23999786376953,86.66213001891468,106.39573355347923,1178,False,False,False,39.51,2026-05-11,86.66213001891468,LOSS,13.0,stocks
NFLX,LONG,2026-06-05,82.18000030517578,77.6894529355768,91.16109504437375,1209,False,False,False,26.26,2026-06-17,77.6894529355768,LOSS,8.0,stocks
NFLX,LONG,2026-06-23,72.81999969482422,68.0615914458484,82.33681619277584,1220,False,False,False,20.58,2026-07-17,68.0615914458484,LOSS,17.0,stocks
EBAY,SHORT,2022-07-25,43.25225830078125,45.806913940095484,38.14294702215278,239,False,True,True,62.17,2022-07-29,45.806913940095484,LOSS,4.0,stocks
EBAY,SHORT,2022-10-31,37.19374465942383,39.6932257985845,32.194782381102485,308,False,False,False,59.0,2022-11-10,39.6932257985845,LOSS,8.0,stocks
EBAY,SHORT,2022-11-14,42.86056900024414,46.05063655368479,36.48043389336284,318,False,True,True,74.25,2023-01-26,46.05063655368479,LOSS,49.0,stocks
EBAY,LONG,2023-02-27,42.973880767822266,40.39148446788084,48.138673367705124,388,False,False,False,35.3,2023-03-10,40.39148446788084,LOSS,9.0,stocks
EBAY,SHORT,2023-05-01,43.08589553833008,44.97093124665505,39.31582412168014,432,False,False,False,67.6,2023-07-12,44.97093124665505,LOSS,49.0,stocks
EBAY,SHORT,2023-07-20,46.352272033691406,48.329869186003116,42.39707772906799,487,False,False,False,71.82,2023-07-27,42.39707772906799,WIN,5.0,stocks
EBAY,LONG,2023-07-28,42.717350006103516,40.03978720476509,48.072475608780366,493,False,False,False,37.45,2023-10-13,40.03978720476509,LOSS,54.0,stocks
EBAY,LONG,2023-10-16,40.53317642211914,38.61958942941707,44.360350407523285,548,False,False,False,37.25,2023-10-23,38.61958942941707,LOSS,5.0,stocks
EBAY,LONG,2023-10-24,39.12067794799805,37.33644750712707,42.68913882974,554,False,False,False,30.19,2023-10-26,37.33644750712707,LOSS,2.0,stocks
EBAY,LONG,2023-10-30,36.877845764160156,35.00796144947059,40.617614393539284,558,False,False,False,25.73,2023-12-14,40.617614393539284,WIN,32.0,stocks
EBAY,LONG,2024-01-10,40.87049102783203,39.188287799443536,44.23489748460902,607,False,True,False,46.2,2024-01-16,39.188287799443536,LOSS,3.0,stocks
