pair,direction,entry_date,entry_price,stop_loss,take_profit,entry_bar,entry_type,mbl_position_ok,price_above_ema200,golden_cross_state,exit_date,exit_price,outcome,bars_held,asset_class
SAND-USD,SHORT,2024-03-03,0.672586977481842,0.7522304765035192,0.5132999794384878,929,shark_fin,False,False,False,2024-03-09,0.7522304765035192,LOSS,6.0,crypto
SAND-USD,SHORT,2024-03-12,0.7656869888305664,0.8803669210996594,0.5363271242923804,938,cross,False,False,False,2024-04-12,0.5363271242923804,WIN,31.0,crypto
SAND-USD,LONG,2024-04-14,0.4449470043182373,0.3367585061463319,0.6613240006620481,971,shark_fin,False,False,True,2024-06-17,0.3367585061463319,LOSS,64.0,crypto
SAND-USD,LONG,2024-06-19,0.32385799288749695,0.27357365095816905,0.42442667674615275,1037,shark_fin,False,False,False,2024-07-05,0.27357365095816905,LOSS,16.0,crypto
SAND-USD,LONG,2024-07-06,0.3048180043697357,0.2640350962438797,0.3863838206214477,1054,cross,False,False,False,2024-08-04,0.2640350962438797,LOSS,29.0,crypto
SAND-USD,SHORT,2024-08-14,0.2555820047855377,0.295377479725766,0.17599105490508116,1093,cross,True,True,True,2024-08-23,0.295377479725766,LOSS,9.0,crypto
SAND-USD,SHORT,2024-08-25,0.2943519949913025,0.3266687022494809,0.22971858047494564,1104,shark_fin,False,True,True,2024-09-06,0.22971858047494564,WIN,12.0,crypto
SAND-USD,SHORT,2024-09-14,0.25509798526763916,0.2812017735958494,0.20289040861121865,1124,cross,False,True,True,2024-09-21,0.2812017735958494,LOSS,7.0,crypto
SAND-USD,SHORT,2024-09-22,0.2769849896430969,0.30442302302553775,0.22210892287821526,1132,shark_fin,False,True,True,2024-11-11,0.30442302302553775,LOSS,50.0,crypto
SAND-USD,SHORT,2024-11-12,0.30238500237464905,0.3360961255308419,0.23496275606226336,1183,shark_fin,False,True,True,2024-11-16,0.3360961255308419,LOSS,4.0,crypto
SAND-USD,SHORT,2024-11-17,0.34822601079940796,0.4025790030035817,0.23952002639106051,1188,shark_fin,False,False,True,2024-11-23,0.4025790030035817,LOSS,6.0,crypto
SAND-USD,SHORT,2024-11-25,0.7037010192871094,0.8309911363401171,0.4491207851810939,1196,shark_fin,False,False,True,2024-12-03,0.8309911363401171,LOSS,8.0,crypto
SAND-USD,SHORT,2024-12-08,0.9121170043945312,1.086287055730036,0.5637769017235219,1209,cross,False,False,False,2024-12-19,0.5637769017235219,WIN,11.0,crypto
SAND-USD,LONG,2024-12-20,0.6141570210456848,0.43212489969157897,0.9782212637538965,1221,shark_fin,False,True,True,2025-02-02,0.43212489969157897,LOSS,44.0,crypto
SAND-USD,LONG,2025-02-03,0.4319550096988678,0.3196128850742204,0.6566392589481626,1266,shark_fin,False,False,True,2025-02-24,0.3196128850742204,LOSS,21.0,crypto
SAND-USD,LONG,2025-02-28,0.3189789950847626,0.2542647371483031,0.4484075109576815,1291,cross,False,False,False,2025-03-11,0.2542647371483031,LOSS,11.0,crypto
SAND-USD,SHORT,2025-03-20,0.28714001178741455,0.33538484335595814,0.19065034865032737,1311,shark_fin,False,True,True,2025-05-09,0.33538484335595814,LOSS,50.0,crypto
SAND-USD,SHORT,2025-05-11,0.3583109974861145,0.3977448495585079,0.27944329334132767,1363,shark_fin,False,True,True,2025-05-30,0.27944329334132767,WIN,19.0,crypto
SAND-USD,SHORT,2025-06-04,0.27371498942375183,0.31044384005646836,0.20025728815831878,1387,cross,True,True,True,2025-07-13,0.31044384005646836,LOSS,39.0,crypto
SAND-USD,SHORT,2025-07-16,0.31517699360847473,0.35156739677779175,0.2423961872698407,1429,shark_fin,False,True,True,2025-07-20,0.35156739677779175,LOSS,4.0,crypto
SAND-USD,SHORT,2025-07-22,0.34077000617980957,0.38007934129153836,0.262151335956352,1435,cross,False,False,True,2025-08-01,0.262151335956352,WIN,10.0,crypto
SAND-USD,SHORT,2025-08-11,0.2830139994621277,0.31801217019116035,0.21301765800406236,1455,cross,True,True,True,2025-09-13,0.31801217019116035,LOSS,33.0,crypto
SAND-USD,SHORT,2025-09-14,0.3097839951515198,0.33982033032619274,0.24971132480217384,1489,shark_fin,False,False,True,2025-10-10,0.24971132480217384,WIN,26.0,crypto
SAND-USD,LONG,2025-10-12,0.21913400292396545,0.1704453604124652,0.316511287946966,1517,shark_fin,False,False,False,2025-11-04,0.1704453604124652,LOSS,23.0,crypto
SAND-USD,LONG,2025-11-07,0.20683200657367706,0.17289459959091186,0.2747068205392075,1543,cross,False,False,False,2025-11-17,0.17289459959091186,LOSS,10.0,crypto
SAND-USD,LONG,2025-11-22,0.15125100314617157,0.12241136508152078,0.20893027927547314,1558,shark_fin,False,False,False,2025-12-15,0.12241136508152078,LOSS,23.0,crypto
SAND-USD,LONG,2025-12-19,0.11952099949121475,0.10048355110303298,0.1575958962675783,1585,shark_fin,False,False,False,2026-01-17,0.1575958962675783,WIN,29.0,crypto
SAND-USD,SHORT,2026-01-18,0.14236800372600555,0.1626117066774509,0.10188059782311487,1615,shark_fin,False,True,True,2026-01-22,0.1626117066774509,LOSS,4.0,crypto
SAND-USD,SHORT,2026-01-23,0.15857699513435364,0.184317811119577,0.10709536316390689,1620,shark_fin,False,True,True,2026-01-31,0.10709536316390689,WIN,8.0,crypto
SAND-USD,LONG,2026-02-06,0.08594799786806107,0.06213654826383911,0.133570897076505,1634,shark_fin,False,False,False,2026-06-02,0.06213654826383911,LOSS,116.0,crypto
SAND-USD,LONG,2026-06-03,0.061409998685121536,0.054020138082885284,0.07618971988959404,1751,shark_fin,False,False,False,2026-06-05,0.054020138082885284,LOSS,2.0,crypto
SAND-USD,LONG,2026-06-07,0.05291999876499176,0.04492561158312211,0.06890877312873106,1755,shark_fin,False,False,False,2026-07-24,0.04492561158312211,LOSS,47.0,crypto
SAND-USD,SHORT,2026-07-27,0.04334799945354462,0.04729265053716339,0.03545869728630707,1805,cross,True,True,True,,,OPEN,,crypto
SC-USD,SHORT,2022-03-20,0.00923100020736456,0.010372612158213744,0.0069477763056661895,215,shark_fin,False,True,True,2022-03-25,0.010372612158213744,LOSS,5.0,crypto
SC-USD,SHORT,2022-03-28,0.01181199960410595,0.013110713253604467,0.009214572305108915,223,shark_fin,False,True,True,2022-03-31,0.013110713253604467,LOSS,3.0,crypto
SC-USD,SHORT,2022-04-04,0.012854999862611294,0.014748881489292156,0.00906723660924957,230,cross,False,True,True,2022-04-29,0.00906723660924957,WIN,25.0,crypto
SC-USD,SHORT,2022-05-06,0.007915000431239605,0.009262283497627722,0.0052204342984633716,262,cross,True,True,True,2022-05-11,0.0052204342984633716,WIN,5.0,crypto
SC-USD,LONG,2022-05-13,0.004674999974668026,0.0029885564300827505,0.008047887063838577,269,shark_fin,False,False,False,2022-11-08,0.0029885564300827505,LOSS,179.0,crypto
SC-USD,LONG,2022-11-10,0.0026499999221414328,0.0022494453180589144,0.0034511091303064696,450,shark_fin,False,False,False,2022-11-14,0.0022494453180589144,LOSS,4.0,crypto
SC-USD,LONG,2022-11-15,0.002368000103160739,0.00197617596031551,0.003151648388851197,455,cross,False,False,False,2022-12-13,0.003151648388851197,WIN,28.0,crypto
SC-USD,SHORT,2022-12-14,0.002862999914214015,0.00331855676600021,0.0019518862106416247,484,shark_fin,False,True,True,2023-01-21,0.00331855676600021,LOSS,38.0,crypto
SC-USD,SHORT,2023-01-22,0.003031000029295683,0.0033700202307112856,0.0023529596264644775,523,cross,False,True,True,2023-01-24,0.0033700202307112856,LOSS,2.0,crypto
SC-USD,SHORT,2023-01-28,0.003200999926775694,0.003590042954922398,0.0024229138704822857,529,cross,False,True,True,2023-02-05,0.003590042954922398,LOSS,8.0,crypto
SC-USD,SHORT,2023-02-09,0.004184000194072723,0.005017942264297,0.00251611605362417,541,shark_fin,False,False,True,2023-02-17,0.005017942264297,LOSS,8.0,crypto
SC-USD,SHORT,2023-02-21,0.004542000126093626,0.0053948682306980186,0.002836263916884841,553,cross,True,False,True,2023-06-10,0.002836263916884841,WIN,109.0,crypto
SC-USD,LONG,2023-06-12,0.0027540000155568123,0.0024466784689103137,0.0033686431088498095,664,cross,False,False,False,2023-07-01,0.0033686431088498095,WIN,19.0,crypto
SC-USD,SHORT,2023-07-02,0.003246000036597252,0.0035861456334159146,0.0025657088429599266,684,shark_fin,False,True,True,2023-07-03,0.0035861456334159146,LOSS,1.0,crypto
SC-USD,SHORT,2023-07-05,0.0035250000655651093,0.004012450446229906,0.0025500993042355154,687,shark_fin,False,True,True,2023-08-05,0.004012450446229906,LOSS,31.0,crypto
SC-USD,SHORT,2023-08-07,0.003488000016659498,0.003932248762697158,0.0025995025245841782,720,cross,True,True,True,2023-10-31,0.003932248762697158,LOSS,85.0,crypto
SC-USD,SHORT,2023-11-01,0.003636999987065792,0.0039622200398492175,0.0029865598814989413,806,shark_fin,False,False,True,2023-11-03,0.0039622200398492175,LOSS,2.0,crypto
SC-USD,SHORT,2023-11-04,0.003955000080168247,0.004320896062555848,0.003223208115393046,809,shark_fin,False,False,True,2023-11-13,0.004320896062555848,LOSS,9.0,crypto
SC-USD,SHORT,2023-11-14,0.004220999777317047,0.004627152514380211,0.0034086943031907194,819,cross,False,False,False,2023-11-16,0.004627152514380211,LOSS,2.0,crypto
SC-USD,SHORT,2023-11-21,0.004362999927252531,0.0051512049037237455,0.002786589974310102,826,cross,False,False,False,2023-12-01,0.0051512049037237455,LOSS,10.0,crypto
SC-USD,LONG,2023-12-08,0.006785000208765268,0.005835056907207423,0.00868488681188096,843,cross,True,True,True,2024-01-07,0.00868488681188096,WIN,30.0,crypto
SC-USD,LONG,2024-01-13,0.009739000350236893,0.008010236463458014,0.01319652812379465,879,cross,True,True,True,2024-01-22,0.01319652812379465,WIN,9.0,crypto
SC-USD,LONG,2024-02-01,0.008826999925076962,0.006670658554976453,0.013139682665277978,898,cross,False,True,True,2024-02-16,0.013139682665277978,WIN,15.0,crypto
SC-USD,LONG,2024-02-20,0.014661000110208988,0.012306915695475207,0.01936916893967655,917,cross,True,True,True,2024-02-23,0.01936916893967655,WIN,3.0,crypto
SC-USD,LONG,2024-03-01,0.010058999992907047,0.006431968021546165,0.017313063935628814,927,cross,False,True,True,2024-04-13,0.006431968021546165,LOSS,43.0,crypto
SC-USD,LONG,2024-04-18,0.007023999933153391,0.0055024218032138986,0.010067156193032376,975,shark_fin,False,False,True,2024-06-13,0.0055024218032138986,LOSS,56.0,crypto
SC-USD,LONG,2024-06-19,0.004494000226259232,0.0037710917378007075,0.00593981720317628,1037,cross,False,False,False,2024-07-05,0.0037710917378007075,LOSS,16.0,crypto
SC-USD,LONG,2024-07-06,0.0041519999504089355,0.0035149208488330875,0.005426158153560632,1054,cross,True,False,False,2024-07-10,0.005426158153560632,WIN,4.0,crypto
SC-USD,SHORT,2024-07-17,0.005028000101447105,0.005752019743656979,0.003579960817027359,1065,shark_fin,False,True,True,2024-07-21,0.005752019743656979,LOSS,4.0,crypto
SC-USD,SHORT,2024-07-22,0.005158999934792519,0.005885832305442066,0.0037053351934934232,1070,cross,False,True,True,2024-08-05,0.0037053351934934232,WIN,14.0,crypto
SC-USD,SHORT,2024-08-14,0.004333000164479017,0.005109029296982157,0.002780941899472738,1093,cross,True,True,True,2024-08-17,0.002780941899472738,WIN,3.0,crypto
SC-USD,SHORT,2024-08-26,0.0046350001357495785,0.005719376764172042,0.0024662468789046522,1105,cross,False,True,True,2024-11-18,0.005719376764172042,LOSS,84.0,crypto
SC-USD,LONG,2024-12-03,0.007939999923110008,0.006900627474442703,0.010018744820444618,1204,cross,True,True,True,2024-12-09,0.006900627474442703,LOSS,6.0,crypto
SC-USD,LONG,2024-12-11,0.006947000045329332,0.005659166880663275,0.009522666374661447,1212,shark_fin,False,True,True,2024-12-18,0.005659166880663275,LOSS,7.0,crypto
SC-USD,LONG,2024-12-20,0.005694999825209379,0.004486514003026831,0.008111971469574476,1221,shark_fin,False,False,True,2025-02-02,0.004486514003026831,LOSS,44.0,crypto
SC-USD,LONG,2025-02-03,0.004490999970585108,0.003622044786728655,0.0062289103382980136,1266,shark_fin,False,False,False,2025-02-25,0.003622044786728655,LOSS,22.0,crypto
SC-USD,LONG,2025-03-02,0.0038880000356584787,0.003341129728353056,0.004981740650269325,1293,cross,True,False,False,2025-03-04,0.003341129728353056,LOSS,2.0,crypto
SC-USD,LONG,2025-03-05,0.003504999913275242,0.00295593064887835,0.004603138442069025,1296,cross,True,False,False,2025-03-11,0.00295593064887835,LOSS,6.0,crypto
SC-USD,LONG,2025-03-13,0.0031649998854845762,0.0026643636405623066,0.004166272375329115,1304,cross,False,False,False,2025-04-06,0.0026643636405623066,LOSS,24.0,crypto
SC-USD,SHORT,2025-04-15,0.0029529999010264874,0.0033245856000956686,0.002209828502888125,1337,cross,False,True,True,2025-04-18,0.0033245856000956686,LOSS,3.0,crypto
SC-USD,SHORT,2025-04-20,0.0032949999440461397,0.0036788397873445448,0.0025273202574493297,1342,shark_fin,False,True,True,2025-04-23,0.0036788397873445448,LOSS,3.0,crypto
SC-USD,SHORT,2025-04-24,0.003671000013127923,0.004080845646250994,0.0028513087468817807,1346,shark_fin,False,True,True,2025-06-22,0.0028513087468817807,WIN,59.0,crypto
SC-USD,LONG,2025-06-23,0.002966000000014901,0.002628806913719424,0.0036403861726058556,1406,cross,False,False,False,2025-07-18,0.0036403861726058556,WIN,25.0,crypto
SC-USD,SHORT,2025-07-23,0.003379999892786145,0.0038042105004773923,0.002531578677403651,1436,cross,False,True,True,2025-10-10,0.002531578677403651,WIN,79.0,crypto
SC-USD,LONG,2025-10-12,0.0022219999227672815,0.0018593057792481277,0.002947388209805589,1517,shark_fin,False,False,False,2025-10-30,0.0018593057792481277,LOSS,18.0,crypto
SC-USD,LONG,2025-11-01,0.001961000030860305,0.0017355260466614514,0.0024119479992580116,1537,cross,True,False,False,2025-11-04,0.0017355260466614514,LOSS,3.0,crypto
SC-USD,LONG,2025-11-05,0.0017819999484345317,0.0015291418842603814,0.0022877160767828322,1541,cross,False,False,False,2025-11-21,0.0015291418842603814,LOSS,16.0,crypto
SC-USD,SHORT,2025-12-01,0.001610000035725534,0.0018169403350115196,0.0011961194371535627,1567,cross,False,True,True,2026-01-07,0.0018169403350115196,LOSS,37.0,crypto
SC-USD,SHORT,2026-01-08,0.001699000014923513,0.001856312731852817,0.0013843745810649048,1605,shark_fin,False,True,True,2026-01-29,0.0013843745810649048,WIN,21.0,crypto
SC-USD,LONG,2026-01-30,0.0013780000153928995,0.0012438384971027688,0.001646323051973161,1627,shark_fin,False,False,False,2026-02-05,0.0012438384971027688,LOSS,6.0,crypto
SC-USD,LONG,2026-02-06,0.0012290000449866056,0.001043424311284307,0.001600151512391203,1634,cross,False,False,False,2026-03-07,0.001043424311284307,LOSS,29.0,crypto
SC-USD,LONG,2026-03-11,0.0010450000409036875,0.0009485493102078376,0.0012379015022953872,1667,cross,False,False,False,2026-03-27,0.0009485493102078376,LOSS,16.0,crypto
SC-USD,LONG,2026-03-30,0.0008999999845400453,0.0008176616427238518,0.0010646766681724322,1686,shark_fin,False,False,False,2026-06-04,0.0008176616427238518,LOSS,66.0,crypto
SC-USD,LONG,2026-06-07,0.0007029999978840351,0.000622878770956237,0.0008632424517396313,1755,shark_fin,False,False,False,2026-06-30,0.000622878770956237,LOSS,23.0,crypto
SC-USD,LONG,2026-07-01,0.0006290000164881349,0.0005564534767496533,0.0007740930959650981,1779,cross,False,False,False,2026-07-27,0.0005564534767496533,LOSS,26.0,crypto
SC-USD,LONG,2026-07-31,0.0005029999883845448,0.0004475313763597281,0.0006139372124341784,1809,shark_fin,False,False,False,,,OPEN,,crypto
SEI-USD,LONG,2024-04-04,0.7190290093421936,0.5694460334317979,1.018194961162985,230,shark_fin,False,True,True,2024-04-12,0.5694460334317979,LOSS,8.0,crypto
SEI-USD,LONG,2024-04-14,0.5446810126304626,0.3939637497638162,0.8461155383637555,240,shark_fin,False,False,True,2024-06-17,0.3939637497638162,LOSS,64.0,crypto
SEI-USD,LONG,2024-06-19,0.35824400186538696,0.2850153510889239,0.5047013034183131,306,shark_fin,False,False,False,2024-07-04,0.2850153510889239,LOSS,15.0,crypto
SEI-USD,LONG,2024-07-06,0.2893480062484741,0.23334818756772951,0.40134764360996333,323,cross,False,False,False,2024-07-20,0.40134764360996333,WIN,14.0,crypto
SEI-USD,SHORT,2024-07-22,0.3948209881782532,0.45573106782068307,0.2730008288933934,339,shark_fin,False,True,True,2024-08-03,0.2730008288933934,WIN,12.0,crypto
SEI-USD,SHORT,2024-08-14,0.28244900703430176,0.3412122581126563,0.16492250487759263,362,cross,False,True,True,2024-08-24,0.3412122581126563,LOSS,10.0,crypto
SEI-USD,SHORT,2024-08-26,0.3337610065937042,0.3870293960968825,0.22722422758734762,374,shark_fin,False,True,True,2024-09-21,0.3870293960968825,LOSS,26.0,crypto
SEI-USD,SHORT,2024-09-22,0.372871994972229,0.42821469596972817,0.2621865929772307,401,shark_fin,False,True,True,2024-09-24,0.42821469596972817,LOSS,2.0,crypto
SEI-USD,SHORT,2024-09-27,0.46233299374580383,0.5284824100494352,0.3300341611385411,406,shark_fin,False,False,True,2024-11-16,0.5284824100494352,LOSS,50.0,crypto
SEI-USD,SHORT,2024-11-17,0.5003520250320435,0.5922442095571356,0.3165676559818591,457,cross,False,False,False,2024-11-24,0.5922442095571356,LOSS,7.0,crypto
SEI-USD,SHORT,2024-11-29,0.6753389835357666,0.7882416219466023,0.4495337067140952,469,cross,False,False,False,2024-12-19,0.4495337067140952,WIN,20.0,crypto
SEI-USD,LONG,2024-12-20,0.4410029947757721,0.3227683250421095,0.6774723342430973,490,shark_fin,False,False,True,2025-01-27,0.3227683250421095,LOSS,38.0,crypto
SEI-USD,LONG,2025-01-30,0.32965099811553955,0.26530589008236033,0.458341214181898,531,cross,False,False,False,2025-02-02,0.26530589008236033,LOSS,3.0,crypto
SEI-USD,LONG,2025-02-08,0.22829000651836395,0.16507462499822806,0.35472076955863574,540,cross,False,False,False,2025-04-02,0.16507462499822806,LOSS,53.0,crypto
SEI-USD,LONG,2025-04-07,0.14987699687480927,0.12236505733912263,0.20490087594618253,598,shark_fin,False,False,False,2025-04-25,0.20490087594618253,WIN,18.0,crypto
SEI-USD,SHORT,2025-04-26,0.20572300255298615,0.23089882666781325,0.15537135432333193,617,shark_fin,False,True,True,2025-05-08,0.23089882666781325,LOSS,12.0,crypto
SEI-USD,SHORT,2025-05-14,0.25150299072265625,0.2838926014125466,0.1867237693428756,635,cross,False,True,True,2025-06-05,0.1867237693428756,WIN,22.0,crypto
SEI-USD,LONG,2025-06-07,0.19039300084114075,0.16360919465622042,0.2439606132109814,659,cross,False,False,False,2025-06-17,0.16360919465622042,LOSS,10.0,crypto
SEI-USD,LONG,2025-06-18,0.18060700595378876,0.15500463944462634,0.2318117389721136,670,cross,False,False,False,2025-06-23,0.2318117389721136,WIN,5.0,crypto
SEI-USD,SHORT,2025-06-26,0.25564900040626526,0.3057226595680875,0.15550168208262083,678,shark_fin,False,True,True,2025-06-29,0.3057226595680875,LOSS,3.0,crypto
SEI-USD,SHORT,2025-06-30,0.2816300094127655,0.33518060883865,0.17452881056099656,682,cross,False,False,True,2025-07-11,0.33518060883865,LOSS,11.0,crypto
SEI-USD,SHORT,2025-07-17,0.34854400157928467,0.4053057725917118,0.2350204595544304,699,cross,False,False,True,2025-10-10,0.2350204595544304,WIN,85.0,crypto
SEI-USD,LONG,2025-10-12,0.2292270064353943,0.17000585191661655,0.34766931547294977,786,shark_fin,False,False,True,2025-11-03,0.17000585191661655,LOSS,22.0,crypto
SEI-USD,LONG,2025-11-07,0.1801290065050125,0.14508604978068848,0.2502149199536606,812,cross,False,False,False,2025-11-19,0.14508604978068848,LOSS,12.0,crypto
SEI-USD,SHORT,2025-11-29,0.13555599749088287,0.15675681465343533,0.09315436316577796,834,cross,True,True,True,2026-01-30,0.09315436316577796,WIN,62.0,crypto
SEI-USD,LONG,2026-02-02,0.0884929969906807,0.07641084838585173,0.11265729420033863,899,shark_fin,False,False,False,2026-02-05,0.07641084838585173,LOSS,3.0,crypto
SEI-USD,LONG,2026-02-06,0.0793439969420433,0.0652061666987365,0.10761965742865692,903,cross,False,False,False,2026-02-24,0.0652061666987365,LOSS,18.0,crypto
SEI-USD,LONG,2026-02-25,0.07121700048446655,0.06268148409526127,0.08828803326287712,922,cross,True,False,False,2026-03-08,0.06268148409526127,LOSS,11.0,crypto
SEI-USD,LONG,2026-03-12,0.06561099737882614,0.058133008533422625,0.08056697506963317,937,cross,True,False,False,2026-03-26,0.058133008533422625,LOSS,14.0,crypto
SEI-USD,LONG,2026-04-01,0.05410899966955185,0.04728704709813548,0.06775290481238459,957,shark_fin,False,False,False,2026-05-09,0.06775290481238459,WIN,38.0,crypto
SEI-USD,SHORT,2026-05-12,0.06944499909877777,0.07746853193058689,0.05339793343515953,998,shark_fin,False,True,True,2026-06-04,0.05339793343515953,WIN,23.0,crypto
SEI-USD,LONG,2026-06-07,0.049428001046180725,0.03955963964312117,0.06916472385229984,1024,shark_fin,False,False,False,2026-08-16,0.03955963964312117,LOSS,70.0,crypto
SEI-USD,LONG,2026-08-17,0.03988000005483627,0.03727647577804222,0.045087048608424385,1095,cross,False,False,False,,,OPEN,,crypto
SHIB-USD,SHORT,2022-03-25,2.4000000848900527e-05,2.7055677259078372e-05,1.7888648028544836e-05,220,shark_fin,False,True,True,2022-03-28,2.7055677259078372e-05,LOSS,3.0,crypto
SHIB-USD,SHORT,2022-03-31,2.5999999706982635e-05,2.952477700852086e-05,1.8950445103906186e-05,226,shark_fin,False,True,True,2022-04-12,2.952477700852086e-05,LOSS,12.0,crypto
SHIB-USD,SHORT,2022-04-17,2.499999936844688e-05,2.858866021892321e-05,1.7822677667494216e-05,243,cross,True,True,True,2022-05-09,1.7822677667494216e-05,WIN,22.0,crypto
SHIB-USD,LONG,2022-05-10,1.5999999959603883e-05,1.233716913605283e-05,2.332566160670599e-05,266,shark_fin,False,False,False,2022-05-11,1.233716913605283e-05,LOSS,1.0,crypto
SHIB-USD,LONG,2022-05-13,1.2999999853491317e-05,8.369081754560633e-06,2.2261836051352686e-05,269,cross,False,False,False,2022-06-12,8.369081754560633e-06,LOSS,30.0,crypto
SHIB-USD,LONG,2022-06-15,9.000000318337698e-06,7.2397980410839474e-06,1.2520404872845198e-05,302,shark_fin,False,False,False,2022-06-18,7.2397980410839474e-06,LOSS,3.0,crypto
SHIB-USD,SHORT,2022-06-26,1.1000000085914508e-05,1.3016674030427066e-05,6.966652196889391e-06,313,shark_fin,False,True,True,2022-08-14,1.3016674030427066e-05,LOSS,49.0,crypto
SHIB-USD,SHORT,2022-08-15,1.4999999621068127e-05,1.683622114109394e-05,1.13275565810165e-05,363,shark_fin,False,True,True,2022-09-16,1.13275565810165e-05,WIN,32.0,crypto
SHIB-USD,LONG,2022-09-22,1.1000000085914508e-05,9.766053666407086e-06,1.3467892924929351e-05,401,shark_fin,False,False,False,2022-10-13,9.766053666407086e-06,LOSS,21.0,crypto
SHIB-USD,SHORT,2022-10-22,9.999999747378752e-06,1.0599362446821818e-05,8.80127434849262e-06,431,cross,True,True,True,2022-10-26,1.0599362446821818e-05,LOSS,4.0,crypto
SHIB-USD,SHORT,2022-10-30,1.2000000424450263e-05,1.3481911477440618e-05,9.036178318469555e-06,439,shark_fin,False,True,True,2022-11-09,9.036178318469555e-06,WIN,10.0,crypto
SHIB-USD,SHORT,2022-11-21,7.999999979801942e-06,9.202374177789657e-06,5.595251583826512e-06,461,cross,True,True,True,2022-11-27,9.202374177789657e-06,LOSS,6.0,crypto
SHIB-USD,SHORT,2022-12-16,7.999999979801942e-06,8.453698482793613e-06,7.0926029738186e-06,486,cross,True,True,True,2022-12-18,8.453698482793613e-06,LOSS,2.0,crypto
SHIB-USD,LONG,2022-12-20,7.999999979801942e-06,7.406859458376636e-06,9.186281022652553e-06,490,cross,False,False,False,2023-01-10,9.186281022652553e-06,WIN,21.0,crypto
SHIB-USD,SHORT,2023-01-17,1.1000000085914508e-05,1.2077523244756652e-05,8.844953768230218e-06,518,shark_fin,False,True,True,2023-01-18,1.2077523244756652e-05,LOSS,1.0,crypto
SHIB-USD,SHORT,2023-01-24,1.1000000085914508e-05,1.21722542063592e-05,8.655491845025124e-06,525,cross,False,True,True,2023-02-02,1.21722542063592e-05,LOSS,9.0,crypto
SHIB-USD,SHORT,2023-02-05,1.4000000192027073e-05,1.5761147774015264e-05,1.0477705028050692e-05,537,cross,False,False,True,2023-03-09,1.0477705028050692e-05,WIN,32.0,crypto
SHIB-USD,LONG,2023-03-12,1.1000000085914508e-05,9.7474259690202e-06,1.3505148319703121e-05,572,cross,False,False,False,2023-05-06,9.7474259690202e-06,LOSS,55.0,crypto
SHIB-USD,LONG,2023-05-08,9.000000318337698e-06,8.351794520583506e-06,1.0296411913846081e-05,629,shark_fin,False,False,False,2023-05-22,8.351794520583506e-06,LOSS,14.0,crypto
SHIB-USD,LONG,2023-06-02,9.000000318337698e-06,8.199119088822673e-06,1.0601762777367747e-05,654,shark_fin,False,False,False,2023-06-05,8.199119088822673e-06,LOSS,3.0,crypto
SHIB-USD,SHORT,2023-06-25,7.999999979801942e-06,8.581092272404347e-06,6.837815394597131e-06,677,shark_fin,False,True,True,2023-07-29,8.581092272404347e-06,LOSS,34.0,crypto
SHIB-USD,SHORT,2023-07-30,7.999999979801942e-06,8.597238043083296e-06,6.805523853239233e-06,712,shark_fin,False,True,True,2023-07-31,8.597238043083296e-06,LOSS,1.0,crypto
SHIB-USD,SHORT,2023-08-06,9.000000318337698e-06,9.845779203068e-06,7.308442548877093e-06,719,shark_fin,False,True,True,2023-08-08,9.845779203068e-06,LOSS,2.0,crypto
SHIB-USD,SHORT,2023-08-13,9.999999747378752e-06,1.1106979291728269e-05,7.786040658679717e-06,726,shark_fin,False,False,True,2023-09-04,7.786040658679717e-06,WIN,22.0,crypto
SHIB-USD,LONG,2023-09-05,7.999999979801942e-06,7.264985602659275e-06,9.470028734087274e-06,749,cross,False,False,False,2023-09-10,7.264985602659275e-06,LOSS,5.0,crypto
SHIB-USD,LONG,2023-09-23,7.999999979801942e-06,7.400785168689295e-06,9.198429602027235e-06,767,cross,False,False,False,2023-09-24,7.400785168689295e-06,LOSS,1.0,crypto
SHIB-USD,SHORT,2023-09-27,7.000000096013537e-06,7.559875504946131e-06,5.880249278148348e-06,771,cross,False,True,True,2023-10-01,7.559875504946131e-06,LOSS,4.0,crypto
SHIB-USD,SHORT,2023-10-02,7.000000096013537e-06,7.662026712507112e-06,5.675946863026386e-06,776,shark_fin,False,True,True,2023-10-24,7.662026712507112e-06,LOSS,22.0,crypto
SHIB-USD,SHORT,2023-10-31,7.999999979801942e-06,8.253798414256513e-06,7.492403110892799e-06,805,shark_fin,False,True,True,2023-11-06,8.253798414256513e-06,LOSS,6.0,crypto
SHIB-USD,SHORT,2023-11-09,7.999999979801942e-06,8.387501348439463e-06,7.2249972425269e-06,814,cross,False,True,True,2023-11-10,8.387501348439463e-06,LOSS,1.0,crypto
SHIB-USD,SHORT,2023-11-14,7.999999979801942e-06,8.745341535247598e-06,6.5093168689106285e-06,819,cross,False,True,True,2023-11-15,8.745341535247598e-06,LOSS,1.0,crypto
SHIB-USD,SHORT,2023-12-17,9.999999747378752e-06,1.1587285888665839e-05,6.8254274648045775e-06,852,cross,False,False,False,2024-02-28,1.1587285888665839e-05,LOSS,73.0,crypto
SHIB-USD,SHORT,2024-03-04,3.600000127335079e-05,4.122275379243817e-05,2.555449623517603e-05,930,shark_fin,False,False,False,2024-03-05,4.122275379243817e-05,LOSS,1.0,crypto
