pair,direction,entry_date,entry_price,stop_loss,take_profit,entry_bar,rsi_divergence,adx_strong,exit_date,exit_price,outcome,bars_held,asset_class
EURGBP,SHORT,2024-12-25,0.8289999961853027,0.8453996194703378,0.8126003729002677,885,False,False,2025-01-15,0.8453996194703378,LOSS,14.0,forex
EURGBP,SHORT,2025-12-22,0.8751299977302551,0.8826045272122324,0.8676554682482779,1140,False,False,2026-01-05,0.8676554682482779,WIN,8.0,forex
EURGBP,SHORT,2026-01-26,0.8678799867630005,0.8752010413366859,0.8605589321893151,1163,False,False,2026-02-27,0.8752010413366859,LOSS,24.0,forex
EURGBP,SHORT,2026-03-25,0.8657000064849854,0.8729440728028507,0.85845594016712,1205,False,False,2026-03-31,0.8729440728028507,LOSS,4.0,forex
EURGBP,SHORT,2026-05-12,0.8657400012016296,0.8711711161858328,0.8603088862174265,1239,False,False,2026-05-15,0.8711711161858328,LOSS,3.0,forex
EURGBP,SHORT,2026-05-27,0.8647500276565552,0.8712270839210036,0.8582729713921068,1250,False,False,2026-07-01,0.8582729713921068,WIN,25.0,forex
EURGBP,SHORT,2026-07-23,0.8531699776649475,0.859954014429118,0.846385940900777,1291,False,False,,,OPEN,,forex
EURAUD,SHORT,2024-02-26,1.6479400396347046,1.667389468181039,1.6284906110883701,668,False,False,2024-02-28,1.667389468181039,LOSS,2.0,forex
EURAUD,SHORT,2024-12-02,1.6215300559997559,1.6456065209002242,1.5974535910992875,868,False,False,2024-12-06,1.6456065209002242,LOSS,4.0,forex
EURAUD,SHORT,2025-11-11,1.7684099674224854,1.7949799685897967,1.741839966255174,1111,False,False,2025-11-25,1.7949799685897967,LOSS,10.0,forex
EURAUD,SHORT,2025-12-12,1.7618199586868286,1.7848539221015824,1.7387859952720748,1134,False,False,2026-01-06,1.7387859952720748,WIN,15.0,forex
EURAUD,SHORT,2026-04-10,1.6522400379180908,1.676110305280772,1.6283697705554097,1217,False,True,2026-05-01,1.6283697705554097,WIN,15.0,forex
EURAUD,SHORT,2026-05-22,1.6252199411392212,1.644992625228558,1.6054472570498843,1247,False,False,2026-06-10,1.644992625228558,LOSS,13.0,forex
EURAUD,LONG,2026-06-24,1.645359992980957,1.6274494640336807,1.6632705219282333,1270,False,False,2026-07-21,1.6274494640336807,LOSS,19.0,forex
EURAUD,LONG,2026-08-03,1.638350009918213,1.6190188076741887,1.657681212162237,1298,True,False,,,OPEN,,forex
EURCAD,LONG,2023-04-06,1.46697998046875,1.4433629333855986,1.4905970275519014,436,False,False,2023-04-24,1.4905970275519014,WIN,12.0,forex
EURCAD,LONG,2024-01-15,1.467650055885315,1.450905753114701,1.484394358655929,638,False,False,2024-01-30,1.450905753114701,LOSS,11.0,forex
EURCAD,SHORT,2025-11-10,1.6210700273513794,1.6388120432040418,1.603328011498717,1110,False,False,2026-03-02,1.603328011498717,WIN,78.0,forex
EURCAD,SHORT,2026-03-23,1.5848300457000732,1.6061729338375128,1.5634871575626337,1203,False,True,2026-03-31,1.6061729338375128,LOSS,6.0,forex
EURCAD,LONG,2026-06-24,1.6167900562286377,1.6022905004853503,1.6312896119719251,1270,False,False,2026-07-17,1.6022905004853503,LOSS,17.0,forex
EURCAD,LONG,2026-08-03,1.6174900531768799,1.6042597841282227,1.630720322225537,1298,False,False,,,OPEN,,forex
EURCHF,LONG,2022-12-13,0.9864000082015991,0.9732606392749282,0.99953937712827,354,False,False,2023-01-11,0.99953937712827,WIN,21.0,forex
EURCHF,SHORT,2025-12-31,0.9300600290298462,0.9362593338639327,0.9238607241957597,1146,False,False,2026-01-26,0.9238607241957597,WIN,17.0,forex
EURCHF,SHORT,2026-04-23,0.9186499714851379,0.9265623623431092,0.9107375806271667,1226,False,True,2026-05-25,0.9107375806271667,WIN,22.0,forex
EURCHF,LONG,2026-06-18,0.9198600053787231,0.9136660404846826,0.9260539702727637,1266,False,False,2026-06-19,0.9260539702727637,WIN,1.0,forex
EURCHF,LONG,2026-06-29,0.9222400188446045,0.9155866838085455,0.9288933538806635,1273,False,False,2026-07-23,0.9288933538806635,WIN,18.0,forex
EURNZD,SHORT,2023-01-23,1.676200032234192,1.7129823562184534,1.6394177082499304,383,False,False,2023-02-17,1.7129823562184534,LOSS,19.0,forex
EURNZD,LONG,2023-07-03,1.780400037765503,1.7475133064438373,1.8132867690871686,498,False,False,2023-08-08,1.8132867690871686,WIN,26.0,forex
EURNZD,SHORT,2024-02-13,1.7575600147247314,1.7825228150661727,1.7325972143832902,659,False,False,2024-02-29,1.7825228150661727,LOSS,12.0,forex
EURNZD,LONG,2025-12-19,2.029910087585449,2.00434071543225,2.0554794597386485,1139,False,False,2026-01-20,2.00434071543225,LOSS,20.0,forex
EURNZD,SHORT,2026-02-19,1.9752600193023682,2.0041665141867706,1.9463535244179657,1181,False,True,2026-03-30,2.0041665141867706,LOSS,27.0,forex
EURNZD,SHORT,2026-04-21,1.9944000244140625,2.0180042155350817,1.9707958332930433,1224,False,False,2026-05-06,1.9707958332930433,WIN,11.0,forex
EURNZD,SHORT,2026-05-22,1.9758599996566772,2.000478502378135,1.9512414969352196,1247,False,False,2026-05-29,1.9512414969352196,WIN,5.0,forex
EURNZD,SHORT,2026-06-03,1.962249994277954,1.9928977465585094,1.9316022419973988,1255,False,False,2026-06-11,1.9928977465585094,LOSS,6.0,forex
GBPJPY,SHORT,2023-12-20,183.16400146484375,187.59757501322306,178.73042791646444,620,True,False,2024-01-17,187.59757501322306,LOSS,20.0,forex
GBPJPY,LONG,2026-03-03,210.8730010986328,206.89248472808362,214.853517469182,1189,False,False,2026-04-13,214.853517469182,WIN,29.0,forex
GBPJPY,SHORT,2026-05-07,212.69200134277344,216.2356348121779,209.14836787336898,1236,True,True,2026-07-06,216.2356348121779,LOSS,42.0,forex
GBPAUD,SHORT,2025-11-10,2.0207700729370117,2.053085241550913,1.9884549043231106,1110,False,False,2026-01-21,1.9884549043231106,WIN,50.0,forex
GBPAUD,SHORT,2026-03-20,1.8958100080490112,1.9284404126557886,1.8631796034422339,1202,False,True,2026-03-26,1.9284404126557886,LOSS,4.0,forex
GBPAUD,SHORT,2026-04-14,1.9036400318145752,1.9306052933418358,1.8766747702873146,1219,False,False,2026-05-06,1.8766747702873146,WIN,16.0,forex
GBPAUD,SHORT,2026-05-19,1.873039960861206,1.8972171517768535,1.8488627699455586,1244,False,True,2026-06-09,1.8972171517768535,LOSS,15.0,forex
GBPAUD,LONG,2026-06-18,1.895050048828125,1.8737046924107177,1.9163954052455323,1266,False,False,2026-06-26,1.9163954052455323,WIN,6.0,forex
GBPAUD,LONG,2026-07-15,1.9201799631118774,1.8994004026983695,1.9409595235253854,1285,False,True,,,OPEN,,forex
GBPCAD,LONG,2024-06-19,1.7429800033569336,1.7276050486921677,1.7583549580216995,750,False,False,2024-07-11,1.7583549580216995,WIN,16.0,forex
GBPCAD,SHORT,2025-12-11,1.84607994556427,1.8705491496743014,1.8216107414542386,1133,False,False,2026-01-12,1.8705491496743014,LOSS,20.0,forex
GBPCAD,SHORT,2026-02-17,1.858139991760254,1.8788288820738044,1.8374511014467034,1179,False,False,2026-02-27,1.8374511014467034,WIN,8.0,forex
GBPCAD,SHORT,2026-03-18,1.8284900188446045,1.851344056687004,1.805635981002205,1200,False,True,2026-03-25,1.851344056687004,LOSS,5.0,forex
GBPCAD,SHORT,2026-04-30,1.843500018119812,1.8621121871365192,1.8248878491031049,1231,False,False,2026-05-08,1.8621121871365192,LOSS,6.0,forex
GBPCAD,SHORT,2026-05-20,1.8410600423812866,1.8638105487733363,1.818309535989237,1245,False,False,2026-05-25,1.8638105487733363,LOSS,3.0,forex
GBPCAD,LONG,2026-07-21,1.8899199962615967,1.8681369390884472,1.9117030534347461,1289,False,False,,,OPEN,,forex
GBPCHF,LONG,2023-03-27,1.125,1.1064001544178623,1.1435998455821377,428,True,False,2023-04-21,1.1064001544178623,LOSS,19.0,forex
GBPCHF,SHORT,2024-08-27,1.1173900365829468,1.1383105359675652,1.0964695371983284,799,False,True,2024-12-17,1.1383105359675652,LOSS,80.0,forex
GBPCHF,SHORT,2025-11-11,1.0604300498962402,1.0722320025464676,1.048628097246013,1111,False,False,2025-11-12,1.048628097246013,WIN,1.0,forex
GBPCHF,SHORT,2025-12-19,1.062399983406067,1.0742380927922268,1.050561874019907,1139,False,False,2026-01-06,1.0742380927922268,LOSS,10.0,forex
GBPCHF,LONG,2026-03-17,1.0491600036621094,1.0366291677337862,1.0616908395904325,1199,False,True,2026-03-27,1.0616908395904325,WIN,8.0,forex
GBPCHF,LONG,2026-04-17,1.0592000484466553,1.0493111545610958,1.0690889423322147,1222,False,False,2026-05-15,1.0493111545610958,LOSS,20.0,forex
GBPCHF,LONG,2026-06-18,1.063230037689209,1.05400185327984,1.0724582220985779,1266,False,False,2026-06-22,1.0724582220985779,WIN,2.0,forex
GBPNZD,SHORT,2022-06-20,1.9328500032424927,1.9692502534496072,1.896449753035378,228,False,False,2022-08-11,1.896449753035378,WIN,38.0,forex
GBPNZD,SHORT,2022-09-28,1.90447998046875,1.9570603515059828,1.8518996094315172,300,False,False,2022-09-30,1.9570603515059828,LOSS,2.0,forex
GBPNZD,LONG,2022-10-25,1.9818400144577026,1.9199556332201622,2.043724395695243,319,False,False,2022-11-04,1.9199556332201622,LOSS,8.0,forex
GBPNZD,SHORT,2023-01-17,1.9101899862289429,1.940607360190037,1.8797726122678486,379,False,False,2023-02-21,1.940607360190037,LOSS,25.0,forex
GBPNZD,LONG,2023-04-06,1.972040057182312,1.9376659148396111,2.006414199525013,436,False,False,2023-04-12,2.006414199525013,WIN,4.0,forex
GBPNZD,LONG,2023-06-14,2.0466299057006836,2.0093189176965414,2.083940893704826,485,False,False,2023-06-28,2.083940893704826,WIN,10.0,forex
GBPNZD,LONG,2023-07-18,2.067770004272461,2.027989724927819,2.107550283617103,509,False,False,2023-08-11,2.107550283617103,WIN,18.0,forex
GBPNZD,LONG,2023-08-31,2.135200023651123,2.10192928450049,2.168470762801756,541,False,True,2023-09-14,2.10192928450049,LOSS,10.0,forex
GBPNZD,SHORT,2023-10-13,2.0572099685668945,2.0909153021976894,2.0235046349360997,572,False,True,2023-10-23,2.0909153021976894,LOSS,6.0,forex
GBPNZD,SHORT,2023-11-24,2.071199893951416,2.1022275923432105,2.0401721955596215,602,False,False,2023-12-04,2.0401721955596215,WIN,6.0,forex
GBPNZD,SHORT,2023-12-15,2.055039882659912,2.087641113284154,2.02243865203567,617,False,False,2023-12-20,2.02243865203567,WIN,3.0,forex
GBPNZD,SHORT,2024-02-13,2.059969902038574,2.0889215279966407,2.031018276080508,659,False,False,2024-03-06,2.0889215279966407,LOSS,16.0,forex
GBPNZD,LONG,2024-04-08,2.1024699211120605,2.0808860062127663,2.124053836011355,698,False,False,2024-05-01,2.124053836011355,WIN,17.0,forex
GBPNZD,LONG,2024-05-03,2.1025400161743164,2.0733842992568867,2.131695733091746,717,False,False,2024-05-16,2.0733842992568867,LOSS,9.0,forex
GBPNZD,SHORT,2024-06-25,2.072010040283203,2.0931421835427964,2.05087789702361,754,False,False,2024-07-03,2.0931421835427964,LOSS,6.0,forex
GBPNZD,LONG,2024-08-02,2.144160032272339,2.111045559073855,2.1772745054708227,782,False,True,2024-08-07,2.111045559073855,LOSS,3.0,forex
GBPNZD,LONG,2024-09-12,2.1261401176452637,2.09665292648053,2.1556273088099975,811,False,False,2024-10-09,2.1556273088099975,WIN,19.0,forex
GBPNZD,SHORT,2024-11-21,2.1517601013183594,2.180761770499538,2.122758432137181,861,False,False,2024-12-06,2.180761770499538,LOSS,11.0,forex
GBPNZD,LONG,2025-01-03,2.213249921798706,2.1681868890609852,2.258312954536427,891,False,False,2025-01-24,2.1681868890609852,LOSS,15.0,forex
GBPNZD,LONG,2025-02-05,2.2088100910186768,2.1788253416754255,2.238794840361928,914,False,False,2025-02-28,2.238794840361928,WIN,17.0,forex
GBPNZD,LONG,2025-03-17,2.247620105743408,2.209241339497333,2.2859988719894835,942,False,True,2025-04-04,2.2859988719894835,WIN,14.0,forex
GBPNZD,LONG,2025-04-10,2.2748498916625977,2.2103111283899217,2.3393886549352736,960,False,True,2025-10-14,2.3393886549352736,WIN,131.0,forex
GBPNZD,LONG,2025-10-22,2.3272299766540527,2.298130017085893,2.3563299362222123,1097,False,True,2025-10-28,2.298130017085893,LOSS,4.0,forex
GBPNZD,LONG,2025-11-13,2.3183999061584473,2.285074762951605,2.3517250493652897,1113,False,False,2025-11-25,2.3517250493652897,WIN,8.0,forex
GBPNZD,LONG,2025-11-26,2.339440107345581,2.306325146415328,2.372555068275834,1122,False,False,2025-11-28,2.306325146415328,LOSS,2.0,forex
GBPNZD,LONG,2025-12-19,2.317189931869507,2.2879028330613447,2.346477030677669,1139,True,False,2026-01-21,2.2879028330613447,LOSS,21.0,forex
GBPNZD,SHORT,2026-03-03,2.2542600631713867,2.284377476003906,2.2241426503388673,1189,False,True,2026-03-13,2.284377476003906,LOSS,8.0,forex
GBPNZD,SHORT,2026-04-23,2.285830020904541,2.3095965620852423,2.2620634797238397,1226,False,False,2026-04-29,2.3095965620852423,LOSS,4.0,forex
GBPNZD,LONG,2026-05-25,2.2952699661254883,2.266425511322423,2.3241144209285536,1248,False,False,2026-05-28,2.266425511322423,LOSS,3.0,forex
GBPNZD,LONG,2026-07-10,2.327660083770752,2.2968892907038367,2.358430876837667,1282,False,False,2026-07-20,2.2968892907038367,LOSS,6.0,forex
AUDJPY,SHORT,2022-11-28,93.50800323486328,95.61489801971004,91.40110845001652,343,False,False,2022-12-02,91.40110845001652,WIN,4.0,forex
AUDJPY,SHORT,2023-04-06,87.91000366210938,90.58342863037126,85.23657869384749,436,False,True,2023-04-20,90.58342863037126,LOSS,10.0,forex
AUDJPY,LONG,2024-01-08,97.20099639892578,95.25932014175218,99.14267265609938,633,False,False,2024-03-21,99.14267265609938,WIN,53.0,forex
AUDJPY,LONG,2025-11-10,100.01100158691406,97.7180995549176,102.30390361891052,1110,False,False,2025-11-20,102.30390361891052,WIN,8.0,forex
AUDJPY,LONG,2025-11-24,101.25499725341797,99.14367074550472,103.36632376133122,1120,False,False,2025-12-09,103.36632376133122,WIN,11.0,forex
AUDJPY,LONG,2025-12-17,102.64800262451172,100.78050944580541,104.51549580321803,1137,False,False,2025-12-22,104.51549580321803,WIN,3.0,forex
AUDJPY,LONG,2026-02-12,109.20099639892578,106.20745444725863,112.19453835059294,1176,False,False,2026-03-10,112.19453835059294,WIN,18.0,forex
AUDJPY,LONG,2026-03-20,111.81500244140625,109.09555951653789,114.53444536627461,1202,False,True,2026-03-30,109.09555951653789,LOSS,6.0,forex
AUDJPY,LONG,2026-05-06,113.58200073242188,111.25008788931082,115.91391357553293,1235,False,False,2026-06-26,111.25008788931082,LOSS,37.0,forex
CADJPY,SHORT,2023-01-23,96.73100280761719,99.9973952567925,93.46461035844187,383,False,True,2023-02-15,99.9973952567925,LOSS,17.0,forex
CADJPY,LONG,2025-11-10,109.51200103759766,107.45881188195867,111.56519019323665,1110,False,False,2025-11-19,111.56519019323665,WIN,7.0,forex
CADJPY,LONG,2025-12-05,111.12699890136719,109.29197746495491,112.96202033777946,1129,False,False,2025-12-09,112.96202033777946,WIN,2.0,forex
CADJPY,LONG,2026-01-07,113.4020004272461,111.80269307676015,115.00130777773204,1150,False,False,2026-01-23,115.00130777773204,WIN,12.0,forex
CADJPY,SHORT,2026-03-30,115.25800323486328,117.00652922022665,113.50947724949991,1208,False,False,2026-04-27,117.00652922022665,LOSS,20.0,forex
CADJPY,SHORT,2026-05-07,114.75900268554688,116.87231677098565,112.6456886001081,1236,False,True,2026-08-03,112.6456886001081,WIN,62.0,forex
CHFJPY,LONG,2025-12-01,194.0799102783203,191.271735927426,196.88808462921463,1125,False,True,2025-12-19,196.88808462921463,WIN,14.0,forex
CHFJPY,LONG,2026-01-07,196.8908233642578,194.3619892594624,199.41965746905322,1150,False,False,2026-01-20,199.41965746905322,WIN,9.0,forex
CHFJPY,LONG,2026-01-26,199.4347686767578,196.0284250825521,202.84111227096352,1163,False,False,2026-02-09,202.84111227096352,WIN,10.0,forex
CHFJPY,SHORT,2026-03-24,201.4199981689453,204.6759959769292,198.16400036096144,1204,False,False,2026-03-31,198.16400036096144,WIN,5.0,forex
CHFJPY,SHORT,2026-05-01,200.86500549316406,203.97414703708174,197.7558639492464,1232,False,False,2026-05-29,203.97414703708174,LOSS,20.0,forex
